"","mean","standard_dev","result_id","person_id","result_label","accelx","accely","accelz","gyrox","gyroy","gyroz","bodyaccelx","bodyaccely","bodyaccelz"
"86",-0.317855160262977,0.452838092033099,"1","1","WALKING",0.9981040828125,-0.235549990367187,-0.0284815736328125,0.0119288657734375,-0.067910667840625,0.0276604893609375,-0.0088428965390625,-0.0169992309609375,-0.00113953771875
"87",-0.368292665177166,0.462333708040472,"1","1","WALKING",1.01260667265625,-0.248510628945313,-0.032890744375,-0.218244792242187,0.0688841202109375,-0.0191179148046875,0.007224836709375,-0.00484104073828125,-0.007480088671875
"88",-0.337928328406061,0.451507349882868,"1","1","WALKING",1.00521228046875,-0.24704625890625,-0.0313737775,-0.0444139777609375,-0.0200806558984375,0.0281301111484375,-0.00013608923359375,-0.00962379245859375,0.00916313696875
"89",-0.344280113168663,0.446759604664245,"1","1","WALKING",0.989429096875,-0.231764941296875,-0.0407739736171875,0.0417240801140625,-0.099649514359375,0.0431180114140625,-0.0148931226320312,0.00452648162109375,-0.00374584068203125
"90",-0.320794428905348,0.445361448243404,"1","1","WALKING",1.00792252578125,-0.235623586882813,-0.05563020334375,0.008233428359375,-0.04012237234375,0.00584030628125,0.0060629413203125,0.00175773470703125,-0.0237363976148437
"91",-0.303972551243832,0.458524849668562,"1","1","WALKING",0.99951034765625,-0.252430047578125,-0.04849935475,-0.02220235921875,0.07352764675,-0.0295334535,0.0008114374921875,-0.0124114159609375,-0.0087101927478125
"92",-0.290712416360036,0.445391198036582,"1","1","WALKING",1.00392825078125,-0.237379814875,-0.0163300823984375,0.010053347734375,0.0811186301875,-0.002951487625,0.005421913046875,0.0104410501171875,0.0230229308959375
"93",-0.298929348282496,0.449136635318647,"1","1","WALKING",1.0218117609375,-0.244607972992188,-0.0191882857546875,0.01670081540625,-0.035660483125,0.011670802546875,0.015789317359375,0.0024008061796875,0.016393706328125
"94",-0.303826568447665,0.454304709121924,"1","1","WALKING",1.00137896484375,-0.240928107421875,-0.0385614782205469,0.0419470204140625,-0.069192380625,0.02502979215625,-0.011391714828125,-0.000798063601562501,-0.00293301864609375
"95",-0.308141080567879,0.448232249963136,"1","1","WALKING",0.99790560078125,-0.221634370867187,-0.0375433396853906,0.0436533746796875,-0.052507446015625,0.0076413467890625,-0.013002562359375,0.014202179171875,-0.00487759750546875
"96",-0.303307946885027,0.438374965412827,"1","1","WALKING",1.01429605546875,-0.235789957890625,-0.0428414454929687,-0.018417303609375,-0.0323572184609375,-0.0351994361953125,0.0102506254765625,-0.00268428271875,-0.013489872046875
"97",-0.297645063976114,0.452877999801023,"1","1","WALKING",1.0175860796875,-0.228192087789062,-0.0396806885773437,-0.041953836359375,0.0443756486875,-0.0443131078125,0.014731338,-0.0025520825078125,-0.0137899046195312
"98",-0.313297681915508,0.440879077909829,"1","1","WALKING",1.003948846875,-0.211548494898437,-0.0220436424328125,-0.03934554534375,0.080839490359375,0.00411224825234375,-0.00265721257578125,0.0044826088359375,0.00176200778203125
"99",-0.309874409699393,0.445541650602518,"1","1","WALKING",1.013490315625,-0.246900259507812,-0.0537941735234375,0.226150554,-0.000669674721093748,-0.04811856371875,0.001389337375,-0.0052806198828125,-0.0343538913515625
"100",-0.296184399174064,0.447806055469905,"1","1","WALKING",0.99711337734375,-0.248971464046875,-0.033224027546875,0.050699369171875,0.062663205703125,-0.0059973203359375,-0.011509409421875,-0.00379685262265625,0.0109776215234375
"101",-0.309934396000356,0.446192533661772,"1","1","WALKING",1.00219949296875,-0.25562287771875,-0.0196561863945313,-0.009223644359375,-0.0066401726640625,0.0324665173828125,0.0027605971015625,-0.00559774184140625,0.0215795217901563
"102",-0.25937103576738,0.440983340925284,"1","1","WALKING",0.993180796875,-0.250181648726563,-0.0337624033640625,-0.005490191703125,-0.0419442669609375,0.03983480253125,-0.0033993044453125,0.000788094188281251,0.0018892894675
"103",-0.283384731214617,0.446232896083186,"1","1","WALKING",0.99372288828125,-0.238152323539062,-0.0399066384929688,-0.0180048295859375,-0.08484902375,-0.013567614515625,-0.00518308087890625,0.0122817290984375,-0.005573643096875
"104",-0.293289650625134,0.46189325204559,"1","1","WALKING",1.0162469140625,-0.249794384351563,-0.0471953225234375,-0.040011937109375,0.0361126398984375,-0.0510042409296875,0.0167359968476563,9.63280195312493e-05,-0.0153505669070312
"105",-0.302374811990553,0.456340174555883,"1","1","WALKING",0.99677284296875,-0.237040708257813,-0.0271100062234375,-0.0204617861171875,0.0988666047421875,-0.010831849390625,-0.00425366503125,0.0034412005390625,0.000946661375
"106",-0.335428887950463,0.453778771998605,"1","1","WALKING",1.012042465625,-0.221295509148437,-0.001359465746875,-0.0332963959921875,0.04524910875,0.01291918740625,0.0043232378515625,0.0094058842109375,0.02233496984375
"107",-0.312844901594547,0.448867057503995,"1","1","WALKING",1.01867536328125,-0.230529914421875,-0.0154499722757812,0.01099821528125,-0.0260930159375,0.01437439846875,0.00627927946875,-0.0032322057046875,0.0094497514921875
"108",-0.293470167709661,0.445041306865753,"1","1","WALKING",0.9949083890625,-0.231203968225,-0.0376624059015625,0.0664698789296875,-0.072725196328125,0.0356831625,-0.0152528772421875,-0.00701120024375,-0.0095096758359375
"109",-0.303096162593654,0.440934782819376,"1","1","WALKING",1.0097774390625,-0.230387041873438,-0.0479922487507813,0.030376209865625,-0.045400651484375,-0.002263926546875,0.00061518860984375,0.0029968069453125,-0.0158201077109375
"110",-0.306718902846168,0.448052732051627,"1","1","WALKING",1.01680334921875,-0.255171616882812,-0.057289821778125,-0.0059633999,0.011311853125,-0.0520452821953125,0.0112506819770312,-0.0091515277265625,-0.016834671265625
"111",-0.316400444072193,0.454294954663729,"1","1","WALKING",1.00501985625,-0.248547171960938,-0.0455390130671875,-0.0553809169296875,0.05928187203125,-0.0186608337890625,0.0019483710078125,-0.0052985118671875,-0.003036615421875
"112",-0.271843978214838,0.453319579455896,"1","1","WALKING",1.00695837265625,-0.260249830703125,-0.033891085109375,-0.622532426484375,0.186558794007813,-0.0088819424296875,0.0049497221484375,-0.0144318901484375,0.0088510372109375
"113",-0.311396886112834,0.455104158371457,"1","1","WALKING",0.98805758125,-0.25053455640625,-0.0488379295495234,-0.349389559753125,0.066144137625,0.0402080819140625,-0.0064887757421875,0.0005049649609375,-0.001181204875
"114",-0.320567937059964,0.445393756960384,"1","1","WALKING",1.00446264375,-0.242995900742187,-0.0499365445948359,-0.177070454065625,-0.00966867160937499,0.000778037765625,0.00312183954570312,0.0078668099140625,-0.0105843984609375
"115",-0.329810664737308,0.458057300963807,"1","1","WALKING",1.0160749375,-0.242294577537656,-0.0413255271234375,-0.0725620011554687,0.051454820140625,-0.0324466441875,0.0111251185222656,0.0050579491875,-0.0077402196015625
"116",-0.317740158423119,0.446788963117256,"1","1","WALKING",0.9890773359375,-0.232668478459531,-0.0180430747734375,0.0465603771570312,0.0568308492421875,0.009485255765625,-0.0155725383984375,0.0042486653671875,0.0096498332265625
"117",-0.33209124773328,0.454644005415269,"1","1","WALKING",1.00768134296875,-0.231989846765625,-0.00180872121875,0.078186882828125,-0.0037467302421875,0.01681996715625,0.00537028303125,0.0013015213359375,0.021701321875
"118",-0.340893880442977,0.458211197269922,"1","1","WALKING",1.0190484484375,-0.23146510996875,-0.00990297974453125,0.0212265290078125,-0.03875303215625,0.00937630209375,0.0168198676664063,-0.00049386139296875,0.0118793010320312
"119",-0.355583521639875,0.450273954399841,"1","1","WALKING",0.9951903453125,-0.233160044554688,-0.0274281756898438,0.0287633083359375,-0.082795616453125,0.00440544365625,-0.0109528236695312,-0.00751427620546875,-0.00626171874140625
"120",-0.37308955880943,0.457879202640634,"1","1","WALKING",1.00112228203125,-0.225514066492187,-0.0273176302734375,0.006516613828125,-0.0230842397109375,0.01199168090625,-0.007752244046875,0.0038957828515625,-0.0045133065546875
"121",-0.365736922235258,0.456063261520369,"1","1","WALKING",1.011968146875,-0.213513485,-0.0222580543984375,-0.046688552921875,-0.0183866670546875,0.00655292934375,0.002504234171875,0.0170366354296875,-0.0027641380859375
"122",-0.353605203906239,0.453151865285584,"1","1","WALKING",1.014421096875,-0.224570424765625,-0.0367348718671875,-0.019968053828125,-0.033873790390625,-0.04557332465625,0.0063327807109375,-0.00143962380390625,-0.0172236307179688
"123",-0.331673127488948,0.460606257877184,"1","1","WALKING",1.01778150234375,-0.22938857253125,-0.0526171123125,0.03689305359375,0.0418838599140625,-0.025448113359375,0.0102812991335937,-0.00971859527265625,-0.0242853366242188
"124",-0.338066160478788,0.452854852016772,"1","1","WALKING",1.00144855234375,-0.225060743539062,-0.0403196600078125,-0.000521465225781248,0.094236426734375,0.022856844765625,-0.00807109629609375,-0.0031776209453125,-0.0014020196328125
"125",-0.353360423243012,0.452535492473421,"1","1","WALKING",0.988502203125,-0.230327656242188,-0.020562980578125,-0.0168113278742188,0.032923545625,-0.004691900625,-0.020068441409375,-0.000345491968749999,0.0227804769547656
